id,model,quadrant,en_correct,ar_correct,ground_truth,prediction_english,prediction_arabic,input_english,input_arabic,Level
77,MedGemma,both_correct,1,1,E,E,E,"It ascends from the superior border of the parotid gland and provides sensory stimulation to a portion of the scalp.
A) Infra-orbital nerve
B) External nasal nerve
C) Buccal nerve
D) Mental nerve
E) Auriculo-temporal nerve","يصعد من الحافه العلويه للغده النكفيه ويصعب حسياً قسماً من فروه الرأس
A) infra-orbital nerve
B) external nasal nerve
C) buccal nerve
D) Imental nerve
E) Auriculo-temporal nerve",
78,MedGemma,both_correct,1,1,B,B,B,"In arteries, the most differentiated and dense layer is:
A) Outer
B) Middle
C) Inner and Middle
D) Inner","في الشرايين الطبقة الأكثر تمايزاً وكثافة هي:
A) الخارجية
B) المتوسطة
C) الداخلية والمتوسطة
D) الداخلية",
79,MedGemma,both_correct,1,1,C,C,C,"T4 hormone is produced by:
A) The thymus
B) The adrenal gland
C) The thyroid gland
D) The pituitary gland","ينتج هرمون T4 من :
A) التوتة
B) الكظر
C) الدرق
D) النخامى",
80,MedGemma,both_correct,1,1,A,A,A,"The rib cage consists of all of the following except:
A) the spine
B) the sternum
C) the ribs
D) the intercostal spaces","يتألف القفص الصدري مما يلي ما عدا:
A) العمود الفقري
B) القص
C) الأضلاع
D) الأوراب",
81,MedGemma,both_correct,1,1,A,A,A,"Major glands of the endocrine system except:
A) Liver
B) Thymus
C) Ovary
D) Hydatid","الغدد الرئيسية للجهاز الغدي الصماوي ماعدا:
A) الكبد
B) التوتة
C) المبيض
D) المعتكلة",
82,MedGemma,access_gap,1,0,C,C,D,"The mandibular elevation movement is mediated by fibers from the muscle:
A) Diplegia.

B) Lateral pterygoid.

C) Medial pterygoid.

D) Mylohyoid.

E) None of the above.","تتم حركة رفع الفك السفلي بألياف من العضلة:
A) ذات البطنين.
B) الجناحية الوحشية.
C) الجناحية الأنسية.
D) الضرسية اللامية.
E) ولا واحدة مما سبق.",
83,MedGemma,both_wrong,0,0,A,B,B,"The Gallaudet fascia represents:
A) The deep fascia of the perineum.

B) The deep fascia of the scrotum.

C) The deep fascia of the penis.

D) The deep fascia of the spermatic cord.

E) The deep fascia of the abdominal wall.","تمثل لفافة غالوديت Gallaudet:
A) اللفافة العميقة للعجان.
B) اللفافة العميقة للصفن.
C) اللفافة العميقة للقضيب.
D) اللفافة العميقة للحبل المنوي.
E) اللفافة العميقة لجدار البطن.",
84,MedGemma,arabic_only,0,1,D,C,D,"Brachial plexus cords: (2007 First Edition)
A) The medial cord is formed from the middle trunk
B) The lateral cord is formed from the inferior trunk
C) The posterior cord lies behind the axillary vein
D) The lateral cord extends superiorly and laterally to the axillary artery","حبال الضفيرة العضدية: (2007 أولى)
A) الأنسي يتشكل من الجذع المتوسط
B) الوحشي يتشكل من الجذع السفلي
C) الخلفي يتوضع خلف الوريد الإبطي
D) يمتد الوحشي أعلى ووحشي الشريان الإبطي",
85,MedGemma,both_wrong,0,0,B,E,D,"The muscle that inserts primarily on the scaphoid bone is:
A) Tibial anterior
B) Tibial posterior
C) Fibrosus longus
D) Fibrosus brevis
E) Flexor pollicis longus","العضلة التي ترتكز بشكل أساسي على العظم الزورقي:
A) الظنبوبي الأمامي
B) الظنبوبي الخلفي
C) الشظوية الطويلة
D) الشظوية القصيرة
E) قابضة الإبهام الطويلة",
86,MedGemma,both_wrong,0,0,C,A,A,"All branches of the splenic gland are excluded, except:
A) Splenic
B) Left gastric
C) Right gastric
D) Hepatic","من فروع الزلاقي ماعدا:
A) الطحالي
B) المعدي الأيسر
C) المعدي الأيمن
D) الكبدي",
87,MedGemma,arabic_only,0,1,A,C,A,"The olfactory region is located in:
A) the roof of the nose
B) the tip of the nose
C) the lateral wall of the nose
D) the medial wall of the nose","تقع المنطقة الشمية في :
A) سقف الأنف
B) مقدمة الأنف
C) الجدار الوحشي للأنف
D) الجدار الأنسى للأنف",
88,MedGemma,both_correct,1,1,A,A,A,"The pad of fatty tissue above the pubic symphysis is called:
A) Mount pubis
B) labia minora
C) labia majora
D) vulvar vestibule","الوسادة من النسيج الدهني فوق الارتفاق العاني تدعى
A) جبل العانة
B) الشفر الصغير
C) الشفر الكبير
D) دهليز الفرج",
89,MedGemma,both_correct,1,1,D,D,D,"The cranial nerves that cross the superior orbital fissure are:
A) Third + Fourth
B) Sixth
C) Ophthalmic branch 5
D) All of the above","يعبر من الشق الحجاجي العلوي الأعصاب القحفية :
A) الثالث + الرابع
B) السادس
C) الفرع العينى الخامس
D) كل ما سبق صحيح",
90,MedGemma,both_correct,1,1,C,C,C,"The external occipital prominence and the cruciate prominence are located in:
A) the basal region
B) the lateral region
C) the squamous region
D) the foramen magnum","الناشزة القذالية الظاهرة والبارزة الصليبية تتوضعان في:
A) القسم القاعدي
B) القسم الجانبي
C) القسم الصدفى
D) الثقبة الكبيرة",
91,MedGemma,arabic_only,0,1,D,C,D,"The following structures are located in the posterior triangle: (2015) Primary
A) External carotid artery.

B) Internal carotid artery.

C) Internal jugular vein.

D) Occipital artery.","تتواجد العناصر التالية في المثلث الخلفي: 2015) أولي)
A) الشريان السباتي الظاهر.
B) الشريان السباتي الباطن.
C) الوريد الوداجي الباطن.
D) الشريان القذالي.",
92,MedGemma,both_wrong,0,0,B,D,C,"All of the following are true about the vertical surface of the ethmoid bone EXCEPT:

A) It forms the anterior superior part of the nasal septum.

B) The olfactory nerve fibers pass through it.

C) It articulates with the vomer.

D) The rooster's comb appears as a continuation of it.","كل ما يلي صحيح عن الصفحة العامودية للعظم الغربالي ماعدا:
A) تشكل الجزء الامامي العلوي للوتيرة الانفية.
B) تمر عبرها الياف العصب الشمي.
C) تتصل مع الميكعة.
D) يبدو عرف الديك وكأنه استمرار لها.",
93,MedGemma,access_gap,1,0,A,A,,"All of the following are true about the thyroid gland EXCEPT:
A) Parafollicular cells also secrete triiodothyronine (T3)
B) Follicular cells secrete thyroxine (T4)
C) Parafollicular cells secrete calcitonin (T4)
D) The thyroid gland is surrounded by a capsule derived from the deep cervical fascia","كل ما يلي صحيح عن الدرق عدا :
A) تفرز الخلايا المجاورة للجريبات أيضا ثلاثي يودوثيرونين T3
B) تفرز الخلايا الجريبية التيروكسين
C) تفرز الخلايا المجاورة للجريبات الكالسيتونين T4
D) تحيط بالغدة الدرقية محفظة مشتقة من اللفافة الرقبية العميقة",
94,MedGemma,both_wrong,0,0,A,D,B,"Occipital bone (false):
A) The costal tubercle is located at the junction of the body and neck.

B) The ribs increase in length from the first to the fifth rib, then decrease.

C) The head of the rib articulates with two costal surfaces and two adjacent vertebrae.

D) The true ribs are attached to the sternum by costal cartilages.","العظم القذالي (الخاطئة):
A) تقع الحديبة الضلعية عند اتصال الجسم مع العنق .
B) يزداد طول الأضلاع من الضلع الأولى حتى الضلع الخامسة ثم يتناقص.
C) يتمفصل رأس الضلع مع وجيهين ضلعيين مع فقرتين متجاورتين.
D) تتصل الأضلاع الحقيقة بالقص بواسطة الغضاريف الضلعية.",
95,MedGemma,access_gap,1,0,C,C,D,"The dermis has all the functions EXCEPT:
A) Supporting the epidermis.

B) Connecting the epidermis to the subcutaneous fat tissue.

C) Regenerating skin cells.

D) All of the above are true.","من وظائف الأدمة كل مما يلي ما عدا :
A) دعم البشرة.
B) ربط البشرة مع النسيج الشحمي تحت الجلد.
C) تجديد خلايا الجلد.
D) كل ما سبق صحيح.",
96,MedGemma,arabic_only,0,1,C,A,C,"All of the following are true about the cerebrum EXCEPT:

A) It monitors movement and balance.

B) It receives information about body position from the joints, tendons, and vestibule.

C) It is located in the middle cranial fossa.

D) It compares and executes motor commands.","كل ما يلي صحيح عن المخي عدا:
A) يراقب الحركة والتوازن.
B) تصله معلومات عن وضعية الجسم من المفاصل والأوتار والدهليز.
C) يقع بالحفرة القحفية المتوسطة.
D) يقوم بمقارنة الأمر الحركي وتنفيذه.",
97,MedGemma,both_wrong,0,0,B,D,A,"The hip socket:
A) has a spherical articular surface
B) is formed by the fusion of three bones
C) has a notched upper border
D) is a relatively shallow socket","الجوف الحقى تمفصل الورك :
A) له سطح مفصلى كروى الشكل
B) يتشكل من اجتماع ثلاث عظام
C) حافته العلوية مثلمه
D) هو جوف ضحل نسبياً",
98,MedGemma,arabic_only,0,1,B,D,B,"The sigmoid colon is located in:
A) the right groin
B) the left groin
C) the hypochondrium
D) none of the above","يتوضع الكولون السيني في
A) الناحية المغبنية اليمنى
B) الناحية المغبنية اليسرى
C) الخثلية
D) لا شيء مما سبق",
99,MedGemma,both_correct,1,1,A,A,A,"Which of the following are parts of the sphenoid bone except:
A) Foramen magnum
B) Greater pterygium
C) Lesser pterygium
D) Body","من أقسام العظم الوتدي ما عدا:
A) الثقبة الكبرى
B) الجناح الكبير
C) الجناح الصغير
D) الجسم",
100,MedGemma,both_correct,1,1,B,B,B,"The mucous muscle of the esophageal-cardiac junction is:
A) Intermittent.

B) Continuous.

C) Absent.

D) Irregular.","العضلة المخاطية في الوصل المريئي الفؤادي :
A) متقطعة.
B) مستمرة.
C) غير موجودة.
D) غير منتظمة.",
101,MedGemma,access_gap,1,0,A,A,B,"The following are incorrect:
A) The Hemiazygos Vein drains into the Azygos Vein, which drains the Superior Vena Cava.
B) The Basilar Vein is located on the medial aspect of the arm.
C) The Azygos Vein is formed by the left ascending lumbar vein.
D) The Cephalic Vein gives off the medial cubital vein.","الخاطئ مما يلي هو :
A) يصب Hemiazygos Veinفي Azygos Vein والذي يصب Superior Vena Cava
B) يوجد Basilar Vein في الوجه الأنسي للذراع
C) يتشكل Azygos Vein من الوريد القطني الصاعد الأيسر
D) يعطي Cephalic Vein الوريد المرفقي الناصف",
102,MedGemma,access_gap,1,0,E,E,D,"Damage to the origin of the mandibular nerve causes, except for: (2017 First Edition)
A) Loss of sensation in the floor of the mouth.

B) Loss of sensation in the sublingual gland.

C) Loss of sensation in the anterior two-thirds of the tongue.

D) Loss of sensation in the gingival margin.

E) Loss of taste in the anterior two-thirds of the tongue.","تسبب أذية منشأ العصب الفكي السفلي ما عدا: (2017 أولى)
A) فقدان حسي لمخاطية قاع الفم.
B) فقدان حس الغدة تحت اللسان.
C) فقدان حسي للثلثين الأماميين للسان.
D) فقدان حس اللثة اللسانية.
E) فقدان تذوق للثلثين الأماميين للسان.",
103,MedGemma,access_gap,1,0,B,B,C,"The frontal bone segment that separates the two orbital halves posteriorly:
A) The sulcus and orbital halves
B) The ethmoid notch
C) The vertical ethmoid plate
D) The nasal halves","قسم العظم الجبهي الذي يفصل بين القسمين الحجاجيين من الخلف:
A) الصدفة والقسم الحجاجي
B) الثلمة الغربالية
C) الصفيحة الغربالية العمودية
D) القسم الأنفي",
104,MedGemma,both_correct,1,1,A,A,A,"Which of the following muscles connects the scapular girdle to the head?

A) Trapezius.

B) Teres major.

C) Latissimus dorsi.

D) Rhombus major.","إحدى العضلات التالية تربط الزنار الكتفي بالرأس :
A) شبه المنحرفة.
B) المدورة الكبيرة.
C) العريضة الظهرية.
D) المعينية الكبيرة.",
